GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 15
NumTargetDimensions: 6
TotalNumTrainingExamples: 985
UseExternalRanges: 0
RegressionData:
-31.7709	206.776	46.3243	-9.59377	234.299	-11.768	28.811	243.771	-23.5237	57.4895	235.607	-18.1857	94.5221	221.412	2.35543	60	0.5	60	1.8	0	0
-31.7707	206.789	46.3428	-9.62988	234.297	-11.7334	28.7985	243.772	-23.5007	57.4725	235.61	-18.1714	94.5071	221.395	2.35718	60	0.5	60	1.8	0	0
-31.759	206.801	46.3579	-9.66153	234.291	-11.7007	28.7884	243.771	-23.48	57.4581	235.613	-18.159	94.4945	221.375	2.3556	60	0.5	60	1.8	0	0
-31.7412	206.816	46.3695	-9.68964	234.288	-11.6719	28.7816	243.778	-23.4623	57.4521	235.622	-18.1463	94.4872	221.356	2.3539	60	0.5	60	1.8	0	0
-31.7412	206.816	46.3695	-9.68964	234.288	-11.6719	28.7816	243.778	-23.4623	57.4521	235.622	-18.1463	94.4872	221.356	2.3539	60	0.5	60	1.8	0	0
-31.7141	206.824	46.3624	-9.71188	234.28	-11.6525	28.7821	243.78	-23.4533	57.4555	235.637	-18.139	94.4987	221.365	2.35914	60	0.5	60	1.8	0	0
-31.6836	206.834	46.3512	-9.73029	234.277	-11.6364	28.7868	243.78	-23.4458	57.465	235.651	-18.1317	94.5021	221.367	2.36073	60	0.5	60	1.8	0	0
-31.6516	206.845	46.3399	-9.74418	234.274	-11.6209	28.7934	243.783	-23.4364	57.4758	235.668	-18.1224	94.5127	221.376	2.36649	60	0.5	60	1.8	0	0
-31.6327	206.863	46.3386	-9.76055	234.262	-11.6114	28.8007	243.785	-23.4317	57.4899	235.688	-18.1153	94.5226	221.379	2.37015	60	0.5	60	1.8	0	0
-31.6327	206.863	46.3386	-9.76055	234.262	-11.6114	28.8007	243.785	-23.4317	57.4899	235.688	-18.1153	94.5226	221.379	2.37015	60	0.5	60	1.8	0	0
-31.601	206.875	46.3231	-9.77638	234.253	-11.5998	28.8077	243.793	-23.4258	57.504	235.712	-18.1079	94.5322	221.382	2.37033	60	0.5	60	1.8	0	0
-31.5684	206.891	46.3103	-9.79463	234.245	-11.5853	28.8173	243.797	-23.4209	57.5153	235.734	-18.1052	94.542	221.381	2.36273	60	0.5	60	1.8	0	0
-31.5426	206.904	46.3	-9.81756	234.237	-11.5709	28.8263	243.803	-23.4184	57.521	235.748	-18.1074	94.5517	221.375	2.34913	60	0.5	60	1.8	0	0
-31.513	206.909	46.2769	-9.84951	234.215	-11.5576	28.833	243.807	-23.4166	57.5244	235.755	-18.1111	94.5533	221.353	2.32886	60	0.5	60	1.8	0	0
-31.5049	206.925	46.2754	-9.88733	234.185	-11.5491	28.8387	243.808	-23.4186	57.5243	235.757	-18.1177	94.555	221.324	2.30714	60	0.5	60	1.8	0	0
-31.5049	206.925	46.2754	-9.88733	234.185	-11.5491	28.8387	243.808	-23.4186	57.5243	235.757	-18.1177	94.555	221.324	2.30714	60	0.5	60	1.8	0	0
-31.488	206.928	46.2501	-9.92013	234.149	-11.5471	28.8458	243.802	-23.4254	57.5265	235.755	-18.1263	94.5555	221.29	2.28371	60	0.5	60	1.8	0	0
-31.4756	206.926	46.2217	-9.95167	234.103	-11.5489	28.8563	243.785	-23.4357	57.5349	235.751	-18.1379	94.5596	221.241	2.25394	60	0.5	60	1.8	0	0
-31.4668	206.922	46.183	-9.98198	234.044	-11.5589	28.875	243.764	-23.4517	57.5479	235.736	-18.1529	94.5721	221.179	2.2208	60	0.5	60	1.8	0	0
-31.4668	206.922	46.183	-9.98198	234.044	-11.5589	28.875	243.764	-23.4517	57.5479	235.736	-18.1529	94.5721	221.179	2.2208	60	0.5	60	1.8	0	0
-31.4616	206.921	46.1441	-10.0093	233.976	-11.576	28.8947	243.718	-23.4849	57.5653	235.714	-18.1734	94.5876	221.107	2.18244	60	0.5	60	1.8	0	0
-31.4571	206.927	46.1059	-10.0235	233.911	-11.5984	28.9262	243.707	-23.5049	57.5922	235.7	-18.1922	94.6094	221.045	2.14683	60	0.5	60	1.8	0	0
-31.4594	206.929	46.0617	-10.038	233.867	-11.616	28.9558	243.705	-23.5189	57.6175	235.684	-18.2103	94.6284	220.994	2.11783	60	0.5	60	1.8	0	0
-31.4484	206.914	46.0012	-10.0534	233.825	-11.63	28.9844	243.7	-23.5303	57.6455	235.674	-18.2238	94.6465	220.944	2.08876	60	0.5	60	1.8	0	0
-31.4484	206.914	46.0012	-10.0534	233.825	-11.63	28.9844	243.7	-23.5303	57.6455	235.674	-18.2238	94.6465	220.944	2.08876	60	0.5	60	1.8	0	0
-31.4469	206.919	45.9688	-10.0691	233.799	-11.6386	29.0067	243.704	-23.5357	57.6667	235.664	-18.2344	94.6602	220.893	2.06227	60	0.5	60	1.8	0	0
-31.4466	206.919	45.9311	-10.0803	233.774	-11.6473	29.0282	243.69	-23.543	57.6885	235.653	-18.243	94.6749	220.843	2.0399	60	0.5	60	1.8	0	0
-31.4469	206.918	45.8911	-10.0979	233.738	-11.6606	29.04	243.629	-23.5715	57.7089	235.645	-18.2538	94.6858	220.792	2.01417	60	0.5	60	1.8	0	0
-31.4471	206.914	45.8439	-10.1149	233.694	-11.6794	29.0481	243.567	-23.6043	57.7297	235.635	-18.2695	94.6997	220.748	1.98807	60	0.5	60	1.8	0	0
-31.4471	206.914	45.8439	-10.1149	233.694	-11.6794	29.0481	243.567	-23.6043	57.7297	235.635	-18.2695	94.6997	220.748	1.98807	60	0.5	60	1.8	0	0
-31.4371	206.916	45.7964	-10.1311	233.632	-11.705	29.0574	243.511	-23.6429	57.7543	235.621	-18.2915	94.7167	220.703	1.95625	60	0.5	60	1.8	0	0
-31.4275	206.878	45.7139	-10.1518	233.559	-11.729	29.0779	243.489	-23.6679	57.7773	235.591	-18.3177	94.734	220.663	1.92496	60	0.5	60	1.8	0	0
-31.4268	206.86	45.6471	-10.1788	233.49	-11.7587	29.092	243.455	-23.7015	57.7929	235.562	-18.3501	94.7444	220.611	1.88552	60	0.5	60	1.8	0	0
