GRT_LABELLED_REGRESSION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumInputDimensions: 2
NumTargetDimensions: 10
TotalNumTrainingExamples: 658
UseExternalRanges: 0
RegressionData:
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	4	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	4	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
3	5	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
2	5	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
2	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	7	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	6	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	5	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	5	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	4	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	4	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	3	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	2	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	1	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
0	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
1	0	0.0955556	0.0807407	0.0703704	0.0592593	0.0474074	0.037037	0.0259259	0.0192593	0.0111111	0.00296296
